epoch,step,train/corr_offdiag_abs_max,train/corr_offdiag_abs_mean,train/diffusion,train/drift_abs,train/entropy_beta,train/loss_balance_term_epoch,train/loss_balance_term_step,train/loss_entropy_term_epoch,train/loss_entropy_term_step,train/loss_epoch,train/loss_sde_epoch,train/loss_sde_step,train/loss_step,train/mean_pi_var,train/pi_mean_e0,train/pi_mean_e1,train/pi_mean_e2,train/pi_min_mean,train/pi_var_e0,train/pi_var_e1,train/pi_var_e2,val/diffusion,val/drift_abs,val/entropy_beta,val/loss,val/loss_balance_term,val/loss_entropy_term,val/loss_sde,val/mean_pi_var,val/pi_mean_e0,val/pi_mean_e1,val/pi_mean_e2,val/pi_min_mean,val/pi_var_e0,val/pi_var_e1,val/pi_var_e2,val/rmse_next
13,83,,,,,,,,,,,,,,,,,,,,,,0.04751429706811905,0.0029310884419828653,0.10000000149011612,-8.02175521850586,0.0,0.012042131274938583,-8.009713172912598,4.232479113852605e-05,0.012898686341941357,0.00945065263658762,0.9776507019996643,0.00945065263658762,2.7552388928597793e-05,1.5618214092683047e-05,8.380377403227612e-05,0.05078583583235741
13,83,0.0,0.0,0.04849309101700783,0.00299563305452466,,0.0,,0.0124002480879426,,-8.021869659423828,-8.009469985961914,,,4.310576696298085e-05,0.01333638746291399,0.009823807515203953,0.9768397808074951,0.009823807515203953,2.8196875064168125e-05,1.577171315148007e-05,8.534871449228376e-05,,,,,,,,,,,,,,,,
14,89,,,,,,,,,,,,,,,,,,,,,,0.05323059856891632,0.003492876188829541,0.10000000149011612,-8.0852632522583,0.0,0.014164945110678673,-8.071098327636719,6.87528881826438e-05,0.016350414603948593,0.011063987389206886,0.9725855588912964,0.011063987389206886,4.741287193610333e-05,2.321001738891937e-05,0.00013563578249886632,0.05082398280501366
14,89,0.0,0.0,0.050532788038253784,0.003310495987534523,,0.0,,0.01318389642983675,,-8.05310344696045,-8.03991985321045,,,5.5683871323708445e-05,0.01475517638027668,0.010310961864888668,0.9749338030815125,0.010310961864888668,3.7958856410114095e-05,1.9143979443470016e-05,0.00010994877811754122,,,,,,,,,,,,,,,,
15,95,,,,,,,,,,,,,,,,,,,,,,0.05028841271996498,0.0026608342304825783,0.10000000149011612,-8.125709533691406,0.0,0.013141448609530926,-8.112567901611328,5.871479515917599e-05,0.014880741015076637,0.01010897010564804,0.9750102758407593,0.01010897010564804,4.028168768854812e-05,2.0083647541468963e-05,0.0001157790538854897,0.0508282445371151
15,95,0.0,0.0,0.04775332286953926,0.0029919997323304415,,0.0,,0.01224896777421236,,-8.011029243469238,-7.998779773712158,,,4.7907418775139377e-05,0.01357145793735981,0.00935019738972187,0.9770783185958862,0.00935019738972187,3.289608139311895e-05,1.632459316169843e-05,9.450157813262194e-05,,,,,,,,,,,,,,,,
16,99,,,,,0.10000000149011612,,0.0,,0.015897085890173912,,,-8.394303321838379,-8.410200119018555,,,,,,,,,,,,,,,,,,,,,,,,
16,101,,,,,,,,,,,,,,,,,,,,,,0.049743782728910446,0.0026402452494949102,0.10000000149011612,-8.0516939163208,0.0,0.012868509627878666,-8.038825988769531,5.590073487837799e-05,0.01419540960341692,0.010141023434698582,0.9756636619567871,0.010141023434698582,3.638164707808755e-05,2.081728416669648e-05,0.00011050328612327576,0.05080799758434296
16,101,0.0,0.0,0.05454668402671814,0.002943610306829214,,0.0,,0.014741748571395874,,-8.041268348693848,-8.02652645111084,,,8.474892092635855e-05,0.017409035935997963,0.011528435163199902,0.9710624814033508,0.011528435163199902,5.993523518554866e-05,2.7574607884162106e-05,0.0001667369215283543,,,,,,,,,,,,,,,,
17,107,,,,,,,,,,,,,,,,,,,,,,0.050301142036914825,0.0032203018199652433,0.10000000149011612,-8.19674301147461,0.0,0.01308861281722784,-8.183653831481934,5.9638456150423735e-05,0.014453263953328133,0.010405084118247032,0.9751415848731995,0.010405084118247032,3.8664340536342934e-05,2.2450270989793353e-05,0.00011780076602008194,0.05074778571724892
17,107,0.0,0.0,0.04690195992588997,0.002842081943526864,,0.0,,0.011891377158463001,,-8.092337608337402,-8.080445289611816,,,4.652806092053652e-05,0.012762272730469704,0.009316976182162762,0.9779207706451416,0.009316976182162762,2.999811840709299e-05,1.757159952830989e-05,9.201446664519608e-05,,,,,,,,,,,,,,,,
18,113,,,,,,,,,,,,,,,,,,,,,,0.049654047936201096,0.00245948089286685,0.10000000149011612,-8.239243507385254,0.0,0.012923822738230228,-8.226319313049316,6.34330281172879e-05,0.014137852005660534,0.010374002158641815,0.9754881262779236,0.010374002158641815,4.0850638470146805e-05,2.427153413009364e-05,0.0001251769281225279,0.050795022398233414
18,113,0.0,0.0,0.051120366901159286,0.0027699607890099287,,0.0,,0.013476790860295296,,-8.134540557861328,-8.121063232421875,,,7.151491445256397e-05,0.01509593054652214,0.01074931863695383,0.9741547703742981,0.01074931863695383,4.754081237479113e-05,2.586984192021191e-05,0.00014113409270066768,,,,,,,,,,,,,,,,
19,119,,,,,,,,,,,,,,,,,,,,,,0.04682854190468788,0.002995399758219719,0.10000000149011612,-8.218356132507324,0.0,0.011957156471908092,-8.206398963928223,5.402027818490751e-05,0.012729058973491192,0.009546519257128239,0.9777244329452515,0.009546519257128239,3.399594788788818e-05,2.1548365111812018e-05,0.00010651651246007532,0.05072949081659317
19,119,0.0,0.0,0.04865342751145363,0.00267411838285625,,0.0,,0.01263511274009943,,-8.150853157043457,-8.13821792602539,,,6.54173200018704e-05,0.013801147229969501,0.010089239105582237,0.9761096239089966,0.010089239105582237,4.258350600139238e-05,2.4564600607845932e-05,0.00012910384975839406,,,,,,,,,,,,,,,,
20,120,,,,,,,,,,,,,,,,,,,,,,0.04682854190468788,0.002995399758219719,0.10000000149011612,-8.218356132507324,0.0,0.011957156471908092,-8.206398963928223,5.402027818490751e-05,0.012729058973491192,0.009546519257128239,0.9777244329452515,0.009546519257128239,3.399594788788818e-05,2.1548365111812018e-05,0.00010651651246007532,0.05072949081659317
