epoch,step,train/corr_offdiag_abs_max,train/corr_offdiag_abs_mean,train/diffusion,train/drift_abs,train/entropy_beta,train/loss_balance_term_epoch,train/loss_balance_term_step,train/loss_entropy_term_epoch,train/loss_entropy_term_step,train/loss_epoch,train/loss_sde_epoch,train/loss_sde_step,train/loss_step,train/mean_pi_var,train/pi_mean_e0,train/pi_mean_e1,train/pi_mean_e2,train/pi_min_mean,train/pi_var_e0,train/pi_var_e1,train/pi_var_e2,val/diffusion,val/drift_abs,val/entropy_beta,val/loss,val/loss_balance_term,val/loss_entropy_term,val/loss_sde,val/mean_pi_var,val/pi_mean_e0,val/pi_mean_e1,val/pi_mean_e2,val/pi_min_mean,val/pi_var_e0,val/pi_var_e1,val/pi_var_e2,val/rmse_next
13,97,0.8993202447891235,0.6468163132667542,0.02184557169675827,0.002738173585385084,,0.0,,0.005987431854009628,,-12.387922286987305,-12.381935119628906,,,8.498840543325059e-06,0.0036944220773875713,0.005930448416620493,0.9903751611709595,0.0036944220773875713,5.3306443987821694e-06,4.09039876103634e-06,1.6075482562882826e-05,,,,,,,,,,,,,,,,
14,99,,,,,0.10000000149011612,,0.0,,0.00618921360000968,,,-12.1353759765625,-12.141565322875977,,,,,,,,,,,,,,,,,,,,,,,,
14,104,,,,,,,,,,,,,,,,,,,,,,0.02060254104435444,0.00228029559366405,0.10000000149011612,-9.568010330200195,0.0,0.00558344554156065,-9.562427520751953,6.633596512983786e-06,0.003042573109269142,0.005838486831635237,0.9911189079284668,0.003042573109269142,2.342641892028041e-06,5.224937467573909e-06,1.2333210179349408e-05,0.04092344269156456
14,104,0.8994453549385071,0.6474222540855408,0.02270381711423397,0.0025652700569480658,,0.0,,0.006327662151306868,,-12.407146453857422,-12.400819778442383,,,1.2450514077499975e-05,0.0036742365919053555,0.0066772038117051125,0.9896485805511475,0.0036742365919053555,6.558787845278857e-06,6.976150871196296e-06,2.3816606699256226e-05,,,,,,,,,,,,,,,,
15,111,,,,,,,,,,,,,,,,,,,,,,0.020829668268561363,0.0017847641138359904,0.10000000149011612,-9.711627960205078,0.0,0.005566487088799477,-9.706061363220215,5.380618858907837e-06,0.002927399007603526,0.005919183604419231,0.991153359413147,0.002927399007603526,1.5396557273561484e-06,4.940957751387032e-06,9.661242984293494e-06,0.04101689159870148
15,111,0.8995983600616455,0.6477859616279602,0.02078189142048359,0.002027543494477868,,0.0,,0.005884024780243635,,-12.381794929504395,-12.375909805297852,,,2.3581942514283583e-05,0.003627031110227108,0.005989454686641693,0.990383505821228,0.003627031110227108,1.2172077731520403e-05,1.2128991329518612e-05,4.644475120585412e-05,,,,,,,,,,,,,,,,
16,118,,,,,,,,,,,,,,,,,,,,,,0.020333634689450264,0.001953811151906848,0.10000000149011612,-9.421268463134766,0.0,0.0055007110349833965,-9.415767669677734,7.155145794968121e-06,0.0028280545957386494,0.005930424202233553,0.9912415146827698,0.0028280545957386494,1.5855442825341015e-06,6.797470632591285e-06,1.3082421901344787e-05,0.04102670028805733
16,118,0.8996546268463135,0.6483922004699707,0.02252570539712906,0.002159589435905218,,0.0,,0.006147878710180521,,-12.417015075683594,-12.410867691040039,,,9.350387699669227e-06,0.0032992996275424957,0.006708843167871237,0.9899919033050537,0.0032992996275424957,3.998222382506356e-06,6.851565558463335e-06,1.720137515803799e-05,,,,,,,,,,,,,,,,
17,125,,,,,,,,,,,,,,,,,,,,,,0.01978292502462864,0.0033457984682172537,0.10000000149011612,-9.438698768615723,0.0,0.005341857206076384,-9.433355331420898,5.994185812596697e-06,0.0027137529104948044,0.005732203833758831,0.9915540218353271,0.0027137529104948044,1.0947310329356696e-06,5.9632720876834355e-06,1.0924554771918338e-05,0.04090947285294533
17,125,0.8994836807250977,0.6487818360328674,0.021460026502609253,0.0029065776616334915,,0.0,,0.006089561153203249,,-12.491850852966309,-12.485762596130371,,,2.33175051107537e-05,0.0033057082910090685,0.006738367490470409,0.9899558424949646,0.0033057082910090685,7.720971552771516e-06,1.6994725228869356e-05,4.523681855062023e-05,,,,,,,,,,,,,,,,
18,132,,,,,,,,,,,,,,,,,,,,,,0.02077196165919304,0.0020243048202246428,0.10000000149011612,-9.759847640991211,0.0,0.005634190980345011,-9.754213333129883,7.239822025439935e-06,0.002758304588496685,0.006272121798247099,0.9909695386886597,0.002758304588496685,1.2749964071190334e-06,7.441912657668581e-06,1.3002557352592703e-05,0.040924448519945145
18,132,0.8995915651321411,0.6489956378936768,0.020678061991930008,0.0028985298704355955,,0.0,,0.005649419501423836,,-12.499669075012207,-12.494019508361816,,,1.0893589205807075e-05,0.002968725049868226,0.006107128690928221,0.990924060344696,0.002968725049868226,3.643912577899755e-06,8.171155059244484e-06,2.0865702026640065e-05,,,,,,,,,,,,,,,,
19,139,,,,,,,,,,,,,,,,,,,,,,0.01859978586435318,0.002367987297475338,0.10000000149011612,-8.917863845825195,0.0,0.0050078583881258965,-8.912857055664062,6.275591658777557e-06,0.0026529242750257254,0.005167269613593817,0.992179811000824,0.0026529242750257254,1.2589525795192458e-06,6.028728421370033e-06,1.153909215645399e-05,0.04084484279155731
19,139,0.9001390933990479,0.6495399475097656,0.02205575630068779,0.002286364324390888,,0.0,,0.006183559074997902,,-12.56691837310791,-12.560734748840332,,,1.7625316104386002e-05,0.0031620273366570473,0.007029108237475157,0.9898088574409485,0.0031620273366570473,5.755683105235221e-06,1.3417984519037418e-05,3.370228296262212e-05,,,,,,,,,,,,,,,,
20,140,,,,,,,,,,,,,,,,,,,,,,0.01859978586435318,0.002367987297475338,0.10000000149011612,-8.917863845825195,0.0,0.0050078583881258965,-8.912857055664062,6.275591658777557e-06,0.0026529242750257254,0.005167269613593817,0.992179811000824,0.0026529242750257254,1.2589525795192458e-06,6.028728421370033e-06,1.153909215645399e-05,0.04084484279155731
